,age_zscore,priors_count_zscore,juv_fel_count_zscore,juv_misd_count_zscore,c_charge_degree_F,c_charge_degree_M,offense_type_drug,offense_type_fraud,offense_type_no_charge,offense_type_obstruction_of_justice,offense_type_property,offense_type_public_order,offense_type_violent,offense_type_weapons
3223,0.20034602970176904,0.5345632694604486,-0.004857230876069126,0.0015760062965776895,0.01535387472029099,0.013542727218832963,0.055972764318041296,-0.023206733439411334,-0.004733495147274607,-0.021351124830877248,0.18270749047709117,0.02435994135420972,0.00923556382749942,-0.001912143565413697
4461,-0.4834301812737694,1.3949903286316905,-0.004668806687247376,0.004062243009002816,0.008962289715484649,0.00989874358253436,0.07739161024769561,-0.024300800525523383,-0.008096073494223534,-0.01182711074449245,0.26071217004568303,0.023146264695195477,0.01974928329450976,-0.0015292904644700588
89,-0.33355793277291884,0.05187574119682395,-0.005047852566978974,0.0015151657129414272,0.008243008824599128,0.015899311054777425,0.05282142188173365,-0.03534656443413376,-0.006688819833299399,-0.02309468196962859,-0.028450911854101427,0.026012072774654754,-0.023897068115899835,-0.0015292904644700588
3561,0.15795790374305133,0.4523308077212911,-0.005417921589236485,-0.0019668495263536006,-0.043077588100640364,-0.05239517181880256,0.05410198559560863,-0.02864095047674585,-0.007528555454775887,-0.025263358516088484,-0.03552120137750264,-0.1449241255783558,0.00923556382749942,-0.001912143565413697
3697,-0.017199187250003047,2.174750282020313,-0.006394728641103503,0.054732987041292605,0.025780185933159738,0.020086978662694963,-0.026348684826355866,-0.026761216161813275,-0.004788878746488818,-0.0005012284748097685,0.02516804221015684,0.13233860451277984,0.028317238119919028,-0.0014456578829432866
6217,-0.7089274536052624,0.41213284897622643,0.007450215741884377,0.002975166516699254,0.004967920271306404,0.06445677692942836,0.07160827845437884,0.23892880849627,0.0042720396278801195,-0.0155292549634915,-0.025340194019760964,0.02617976648172962,-0.00029825638938245445,-0.001527659428193525
1284,-0.6228102395319491,0.1791722107141031,-0.0060219777249240145,0.0006871714693163365,0.02001833601751827,0.031264191804540764,-0.34475058834350697,-0.04199117721285075,-0.008683555001330287,-0.0190018727726721,-0.038237627407075536,0.016478611374224662,0.007930401800770008,-0.0015292904644700588
276,-0.1972967181647167,-0.7670726206121611,-0.005047451983859976,0.0009505792319679082,0.00824460621584701,0.016257312277315854,0.025502396088586066,-0.03419399859897552,-0.006717606305869209,-0.022993856662748932,-0.020117993998570047,0.0166958252535101,-0.023407415782402508,-0.004569575187080804
1962,0.9145008476969544,-0.8216523279121192,-0.005324307550128397,-0.010153516430738469,-0.023247389517439092,-0.034131301673485576,0.038824045260429,-0.019719626989326607,-0.008984915398417625,-0.019853305708640103,-0.012015180830771093,0.02600705700203336,-0.0028703790978691314,-0.004654161716066954
3047,0.38893684719687605,0.22170758168802523,-0.005332914309894145,0.0008530750675828436,0.01101924237307338,0.008990720144422442,0.055972764318041296,-0.014517559594450032,-0.006161068618346535,-0.019610737406153697,0.14778143896033602,0.02435994135420972,0.0091148287451825,-0.003145923855436619
4014,-0.45399437538843707,-0.7527930888043811,-0.005042151085224581,0.002785773924992281,0.000548007087598282,0.010884319879334737,0.031049144226979224,-0.04597889465625437,-0.009614947156441159,0.3512082066499774,-0.024217736251797545,0.0166958252535101,0.009125742590885806,-0.004569575187080804
5465,-0.040744073154894575,-0.48994162880457176,-0.004679353754395976,0.006095631066995044,0.01101924237307338,0.012571357799849064,0.05102362405325231,-0.034123315868611954,0.20761382500518108,-0.02059838540962266,-0.018668400724013753,0.019965843459808737,0.009023459859991931,-0.001912143565413697
195,-0.4398368586021365,-0.7750723067288406,-0.005100534525006058,0.000945499898834161,0.008162396355616811,0.012419721356268893,0.030536958483719723,-0.04597889465625437,-0.008585498317162987,-0.017667825081067994,-0.02922372183531139,0.017499813289331888,-0.023407415782402508,-0.004569575187080804
1659,-0.041227689091609454,-0.8992478767693151,-0.005012310536327259,0.0015248028773605096,-0.023247389517439092,-0.03240363713981678,0.03472517745957644,-0.03354908411284977,-0.009057977185214743,-0.024009783324442736,-0.021516086122849512,0.025371567522075887,-0.023407415782402508,-0.004952428288024443
1880,-1.0280863771519948,-0.9025085231519526,-0.0057369445772581604,0.000916056163795713,-0.008376125356629207,-0.0099767382168406,0.027694025076101716,-0.03999319871522363,0.0012310153219495723,-0.021106861157089794,-0.0338648986436813,0.027827686978342724,0.00015490465972130277,-0.004558417042642467
2055,0.7184289435799945,-0.8516923600302191,-0.005324307550128397,-0.010231219640459144,-0.023247389517439092,-0.034131301673485576,0.038824045260429,-0.019719626989326607,-0.008984915398417625,-0.020164838028544248,-0.02186409999981517,0.025371567522075887,-0.023407415782402508,-0.0061862085780473655
3963,-0.018627467583802806,-0.8870735818463535,-0.005421766670966999,-0.002104271069102549,-0.030563697728795122,-0.05401607604486844,0.030924074417243083,-0.03354908411284977,-0.009057977185214743,-0.024051131039248906,-0.021088489588616234,-0.10292004198859736,0.008972051771839788,-0.004952428288024443
955,0.5367291330318243,1.3436754267794606,0.23678011929175666,0.01695828503476,0.044707145206920616,0.05449733554135072,-0.273238136320669,-0.0176256192988229,-0.00272417531148225,-0.013722173651983681,-0.0421081346522472,0.008872945446423678,0.020498831772467013,-0.002070935432052763
669,0.29328815035863637,0.39779997392139416,-0.005965253145714743,0.0003427748996957539,0.02769374980633154,0.04413424913906685,-0.28368426327712354,-0.027716168048728194,-0.005166265226174375,-0.02225660564282942,-0.031386725733601045,0.01482647995377963,0.007930401800770008,-0.001912143565413697
6608,-0.1838144304183762,1.0021598172624422,-0.004987387075633372,0.003846152660334732,0.0014301103076963184,0.016576684571088202,0.0618844240426652,-0.024765239571542513,-0.00400613586951759,0.33802463295452834,-0.04231563293723147,0.0260224698575496,0.01990297411355578,-0.0015292904644700588
4119,-0.8121108013241164,-0.4177975300276705,0.006991614283959054,-0.0017618192216045515,0.00867930244660298,0.017319738430519534,0.05917713511705746,-0.043584734364408316,0.0036023996327756887,-0.016665854920755608,-0.02988499886558041,-0.1079771166981686,-0.0005103603568899437,-0.0015292904644700588
2817,0.26336842155406104,1.1085906510222665,-0.005330313464639029,0.002095866960255233,0.01535387472029099,0.02843102595475713,0.06592401234436832,-0.012157000232262691,-0.004660433360477489,-0.016858876372699342,0.22152787088415396,0.024370338437104566,0.01974928329450976,-0.003145923855436619
1347,0.395853980770874,1.2108992618770198,-0.0017631808489301036,0.01421197989644173,-0.07612113559113737,-0.12210093997923485,-0.42384871381542294,-0.017283338105202634,-0.006890488327933868,-0.018511861721221868,-0.04357176395319247,0.005334810695065864,0.02128366841633163,-0.002941047307588847
5006,0.5194428257605522,1.5645631602832142,-0.00492407912183924,-0.010526112837257953,0.01535387472029099,0.02843102595475713,0.06740815768588529,-0.01184912106786812,-0.002599947850006513,-0.013114612398691348,0.1698033138241225,0.02296113587029363,0.01974928329450976,-0.003145923855436619
3275,-0.10161145785315097,1.2581162766275973,-0.004794297302344256,0.16758315301083335,0.01116638124547122,0.022061102004703587,0.06963675932643816,-0.01900259397148768,0.007898890760280225,-0.015102530768723997,-0.044910055348535156,0.012477251432522884,-0.06587040560087545,-0.001779335867234024
6414,-1.3574337711076947,2.5330430714270338,0.012724104040395028,0.004718041297131495,0.031235588318450448,0.019676569628669427,-0.004754652305993446,0.1777395035932314,-0.005071197287424336,0.01608644788135775,-0.015934395173031572,0.020973577750078173,0.013828600817188981,-0.0014521495709381009
1548,0.734018655611564,-0.9140216046010015,-0.005173072971600779,-0.010141386628579723,0.011020839764321262,0.009276365733847025,0.0317483448860933,-0.014285409951992092,-0.006421841647461453,-0.018284778269704444,0.11225520839494077,0.015043693833065063,0.008972051771839788,-0.0061862085780473655
2653,0.1414448086593018,-0.9304773970415997,-0.005483748305302763,0.0001986555747299077,-0.023247389517439092,-0.034131301673485576,0.035143750907052206,-0.019719626989326607,-0.008984915398417625,-0.021132795942455082,-0.021088489588616234,0.025371567522075887,-0.023407415782402508,-0.0061862085780473655
6724,-0.02623912292807661,-0.9804251193944918,-0.004861075957799641,0.0006960156742267441,0.011020839764321262,0.009348721366960865,0.026667618924061543,-0.028114867075515266,-0.006494903434258571,-0.02212972356560293,0.10693205783160493,0.015043693833065063,0.008972051771839788,-0.004952428288024443
4971,-0.43092920857915457,-0.8017554358302358,0.007589991259855236,0.0010058891756751314,0.004571708664943443,-0.002187320460866403,0.033033177728434504,-0.03599419211626382,0.00392463665610986,-0.015429185832565211,0.15720636418821776,0.017499813289331888,0.007939793265364503,-0.004569575187080804
1911,0.1530268697745996,-0.9233509503574088,-0.005498763069856251,0.0001986555747299077,-0.023247389517439092,-0.03454987512096134,0.03472517745957644,-0.019719626989326607,-0.009057977185214743,-0.021132795942455082,-0.021088489588616234,0.025371567522075887,-0.023407415782402508,-0.005981332030199593
493,0.8116098201014743,0.4810845201239488,0.11003302307584298,0.17183657749053582,0.02769374980633154,0.05588055704598425,-0.40753950151685764,-0.01660550887646287,-0.005093203439377256,-0.017125778120632124,-0.021238830717187462,0.012512095491701734,0.010343220301298386,-0.003013116157256946
6838,0.4154723226404289,0.47108365894590587,-0.005904374122765475,-0.002550427749382208,-0.043077588100640364,-0.08049999881595764,0.05410198559560863,-0.018836523955292332,-0.007528555454775887,-0.022386371134100816,-0.03278481785788051,-0.1449241255783558,0.00923556382749942,-0.002941047307588847
6458,0.17744825490767901,-0.4038827039685136,-0.005412544807904619,0.00043153540530752564,0.01101924237307338,0.018372057623681225,0.05242405566190729,0.09784080121383286,-0.0066135310875915084,-0.02051621821810587,-0.01517864843999086,0.019965843459808737,0.009023459859991931,-0.003145923855436619
6716,1.036492295590855,-0.42336887501140236,-0.005173473554719779,0.24303692128713372,0.01101924237307338,0.008918364511308603,0.06879092422006401,-0.013189370927379405,-0.006412747565236844,-0.018551664764459536,0.08643175372628578,0.02060133293976621,0.0009518818228096323,-0.002789169960552938
464,0.8140016550486766,-0.35121898627687304,-0.006281495824365393,-0.010300921003029912,0.023359117459113926,0.03386750344027906,-0.3398769864624754,-0.020293858745088784,-0.0066135310875915084,-0.019548260304195035,-0.02060569833574648,0.013167903426762736,0.007718297833262516,-0.003145923855436619
4034,0.0981480302214011,1.0312679778607567,-0.005010110274191144,0.003095431569447639,-0.03576127988928433,-0.043933428802869115,0.07388707008978677,-0.02319990889271646,-0.007528555454775887,-0.02156254195784156,-0.046308147472814615,0.0346982121261154,-0.06587040560087545,-0.001912143565413697
476,0.28262684888088235,-0.4516947436113863,-0.0064459797471997865,0.00012895421215913946,0.023359117459113926,0.03386750344027906,-0.2768888651675618,-0.020293858745088784,-0.0066135310875915084,-0.02051621821810587,-0.019830087924547546,0.013167903426762736,0.007718297833262516,-0.003145923855436619
418,0.33333145602433417,0.5523119125113483,-0.005966897965309144,0.002025902171423067,0.02769374980633154,0.05754961969882379,-0.3186735387659699,-0.02227512646469881,-0.005166265226174375,-0.02225660564282942,-0.0311949709537268,0.01482647995377963,0.007930401800770008,-0.001912143565413697
1957,0.1485869049603788,0.4027439997865082,-0.005008465454596744,0.09610245390347105,-0.03576127988928433,-0.04729905083353697,0.0654607204307896,-0.02318618404108559,-0.007528555454775887,-0.025222010801282314,-0.03552120137750264,0.03468781504322055,-0.024333272284270634,-0.001779335867234024
434,-0.8022928238845657,1.1951202136233527,0.006724657776139869,0.003658418377862694,0.009719877826847075,0.0300604391073309,-0.3812700272888998,-0.030738976018825664,-0.004944538179226706,-0.009259973747264023,-0.047431533584114643,0.013780497001840251,0.005511846733065475,-0.0015292904644700588
5571,-0.1286623331533474,1.838129411996543,-0.012510871741563656,0.07262118555389123,0.022694881503005943,0.021272836839973663,-0.03458093947951752,-0.019767847672228687,-0.004302242721429941,-0.008570107761829787,-0.03740293586282391,0.02005853826729881,0.028317238119919028,0.1041138626702012
6235,-0.03390287726573736,0.5341799543550785,-0.004938506193673999,0.002843625935269561,0.01116638124547122,0.02404989387037915,0.0618844240426652,0.12012537281791517,-0.005188184575430352,-0.02225660564282942,-0.029279914988792264,0.02435994135420972,0.00923556382749942,-0.001912143565413697
1563,0.8573244651966558,-0.8923810104338651,-0.005173072971600779,-0.009119555886691924,0.011020839764321262,0.009276365733847025,0.0317483448860933,-0.014285409951992092,-0.006421841647461453,-0.018193663541921114,0.07794664775383227,0.01567918331302253,0.0009004737346574902,-0.004654161716066954
1396,-0.35752971769367164,0.24790362394038298,-0.004503503916928159,0.0016910188672075478,-0.06025253018706775,-0.0669706134748731,-0.41715536627291544,-0.025094328450560623,-0.007571542820858197,-0.02480575600344074,-0.03213347174411346,0.018010675463865512,0.007930401800770008,-0.0015292904644700588
6366,0.3348572301918297,0.7863558917440833,0.11756731514111197,0.004577760898498747,0.01535387472029099,0.03749030810635592,0.06452358073571333,0.08367648215765668,-0.005166265226174375,-0.01809373603454295,-0.02654267331054817,0.022045556892131828,0.011648382328027798,-0.002941047307588847
718,-0.8155167368747751,-0.034248810893915606,0.006481568407090627,0.001253582690172391,0.015626157575729185,0.023533757671403654,-0.3516241612898408,-0.04358493344472434,0.003622092023120893,-0.016692667867055803,-0.030451447593187107,0.016646305081299526,0.0006170459134510081,-0.0015292904644700588
4780,-0.6087257883872674,-0.004950718119897114,-0.004918719913818906,0.0015976376070795906,0.004570111273695563,-0.0019314056655357977,0.06884079383002357,-0.03714675795142206,-0.007993394182489294,-0.0157330887162513,0.16225839412043436,0.02617976648172962,0.0091148287451825,-0.0015292904644700588
5062,-0.47822655043601014,1.3433744690156904,-0.0016929855050999345,0.004062243009002816,0.009044499575714845,0.00989874358253436,0.06146734903085517,-0.024300800525523383,-0.004806510809340811,-0.013021120723662256,0.2607139338691743,0.023146264695195477,0.029102074763783653,-0.0015292904644700588
6646,0.18029626184519207,-0.9490680638038699,-0.005461907442650837,0.00203385026775428,0.003406450496302731,0.021829818985896823,0.028435289795471597,-0.02006190818294687,-0.004957662782844029,0.3689563328996791,-0.017095975053033077,0.015043693833065063,0.009125742590885806,-0.0061862085780473655
1827,0.03660552925442638,-0.9042888093396447,-0.005012310536327259,0.0006061826623473262,-0.023247389517439092,-0.03454987512096134,0.03472517745957644,-0.028256989889142207,-0.009057977185214743,-0.024009783324442736,-0.021088489588616234,0.025371567522075887,-0.023407415782402508,-0.004952428288024443
2286,-0.4284021396373744,-0.7668105258558723,-0.005069553909227524,0.000945499898834161,-0.017104528818595813,-0.023034865788330174,0.037991123798940256,-0.04353972576191192,-0.010947788545764498,-0.02142604722019218,-0.03114717657138398,0.027827686978342724,-0.023407415782402508,-0.004569575187080804
109,-0.666145142415844,0.056655331787276234,-0.0008506925693721782,0.0014783608601617252,0.004570111273695563,0.006386582158835424,0.0702370350250989,-0.04358493344472434,0.003622092023120893,-0.012064303991778293,-0.030451447593187107,0.02617976648172962,-0.0003347476737760259,-0.0015292904644700588
3498,-0.43780732850505655,-0.7596281809090797,-0.005478491250176272,-0.001880091176243415,-0.024420837029951854,-0.04295208227992491,0.03419002075660689,-0.04353972576191192,-0.013642199772014755,-0.021422389828910732,-0.028210250787380698,-0.11229779066101506,0.008972051771839788,-0.004569575187080804
5815,-0.5960301829166627,-0.7871658010523289,0.007510360761844762,0.0020275416640534753,0.004571708664943443,0.010462965170472537,0.03203881246996858,0.22000715503258542,0.0035933055505510815,-0.016334666644517375,-0.02019773870920278,0.017499813289331888,-0.0005617684450420854,-0.004569575187080804
7024,0.23575021674847427,0.6858441443006803,-0.004858875695663525,0.0025645425264932136,0.01535387472029099,0.013542727218832963,0.06624763736435425,-0.017765691855381946,-0.004733495147274607,-0.021351124830877248,0.18190212040161938,0.02435994135420972,0.00923556382749942,-0.001912143565413697
469,0.9368289837504972,-0.3860123816957326,-0.006281495824365393,0.23053790895327325,0.023359117459113926,0.03386750344027906,-0.349609159295346,-0.01896586915833418,-0.0066135310875915084,-0.019548260304195035,-0.02060569833574648,0.013167903426762736,0.007718297833262516,-0.003013116157256946
3198,0.31173897995750993,0.6364759587559653,-0.004679612418334366,0.007569740770665867,0.01535387472029099,0.0320840192432976,0.06452358073571333,-0.02227512646469881,0.16232788180467023,-0.02022783283257219,-0.028739624990115398,0.02435994135420972,0.00923556382749942,-0.001912143565413697
1143,-0.45974699974945926,-0.6696998970577169,-0.00602582280665453,0.000761013073573003,0.019218442657650426,0.030174033209955108,-0.17216644847551812,-0.04597889465625437,-0.011279909543413244,-0.019780471507397784,-0.026812158663101236,0.013392902706909307,0.007666889745110375,-0.004569575187080804
249,0.24773547207211177,-0.39885991116690117,-0.0055151295042002975,0.0003537323821484733,0.01101924237307338,0.01785026835354885,0.05191186991864779,-0.020293858745088784,-0.0066135310875915084,-0.0204748705032997,-0.019830087924547546,0.019965843459808737,-0.02359325292491723,-0.003145923855436619
370,-0.6255567721233473,-0.062098757248420594,-0.006026223389773528,0.001290387542952093,0.01921684526640255,0.029816031987416673,-0.34475058834350697,-0.04713146049141261,-0.011251123070843434,-0.020138472729936206,-0.03256568212074236,0.016478611374224662,0.00780966671845309,-0.0015292904644700588
899,0.11964342224671258,0.044377006277337545,-0.0059694988105642565,0.0009459909733315104,0.023359117459113926,0.03506979949923091,-0.28368426327712354,-0.03412351494892798,-0.0066669004840434224,-0.02339320560009353,-0.02802395939343257,0.01482647995377963,0.00780966671845309,-0.001912143565413697
104,0.7336250692453385,-0.8798986225891113,-0.005355288165906931,-0.010231219640459144,0.011020839764321262,0.018208269576087274,0.0312361591428338,-0.02006190818294687,-0.006622625169816115,-0.01914891136685044,-0.020466007875535704,0.015043693833065063,-0.023407415782402508,-0.0061862085780473655
6620,-0.5559838622291525,1.0720445059543653,0.007467840973775686,0.00380934780755503,-0.012253622080022807,-0.019288824370481027,0.0793756437491509,-0.036550135628821354,0.005454088333792881,0.19849300352992033,-0.044315524602752725,0.026190163564624468,0.0188707156070805,-0.0015292904644700588
6358,0.2485421124492098,0.6097356912259503,-0.004938506193673999,0.0033468546736944767,0.01535387472029099,0.027508862896631004,0.06624763736435425,0.11466869049930474,-0.005166265226174375,-0.02225660564282942,-0.026543531469170115,0.02435994135420972,0.00923556382749942,-0.001912143565413697
5205,-0.7726181581006992,-0.820655954487299,-0.0008729745935884671,0.000916056163795713,0.004571708664943443,0.006744583381373849,0.03244538542205454,-0.0424323676095661,0.0035933055505510815,-0.016293318929711205,-0.032791967600007396,0.017499813289331888,0.00015490465972130277,-0.004569575187080804
4000,0.26123406297763885,-0.37528252996689876,-0.005908619787614989,-0.0023567213493014038,-0.030562100337547245,-0.053378664161624234,0.051695654635916785,-0.019951577551468522,-0.009048883102990136,-0.023522971091364926,-0.02122818004882701,-0.12553279281082574,0.009023459859991931,-0.002941047307588847
5987,-0.48795130685049654,0.04470328378530698,-0.004998350411829378,0.0026192900954579343,0.008160798964368929,0.015780101922829158,0.06884079383002357,0.24495192893143589,-0.008556711844593176,-0.018067174018412586,-0.021425464467078503,0.02617976648172962,0.0091148287451825,-0.0015292904644700588
1679,0.9145008476969544,-0.8216523279121192,-0.005324307550128397,-0.010153516430738469,-0.023247389517439092,-0.034131301673485576,0.038824045260429,-0.019719626989326607,-0.008984915398417625,-0.019853305708640103,-0.012015180830771093,0.02600705700203336,-0.0028703790978691314,-0.004654161716066954
6560,-0.4975621403999871,1.316418253234408,0.03396253876463267,0.003893612792663358,-0.026733403075024,-0.03214181985369075,0.07529410836845755,-0.031846334171171484,-0.011021681384928931,-0.015776410872713496,-0.05048753749205138,-0.09916075404371963,0.028317238119919028,-0.0015292904644700588
56,-0.03804140389226133,0.5914686337542979,-0.005041090889969679,0.001732140435011801,0.01116638124547122,0.023528104600246773,0.0613722382994057,-0.024765239571542513,-0.005188184575430352,-0.02221525792802325,-0.03393135447334896,0.02435994135420972,-0.024333272284270634,-0.001912143565413697
4828,-0.5309476510583376,0.48711500651168455,-0.004915600274872799,0.0019903188811006126,0.008962289715484649,0.011365746178077549,0.07739161024769561,-0.026565433088830796,-0.008120237339226408,-0.018096391960719934,0.20452064867489692,0.026012072774654754,0.00923556382749942,-0.0015292904644700588
2873,0.4374283882859621,0.5478070312989778,-0.005333711812704654,0.00024985899394708744,0.01535387472029099,0.017982814151144538,0.05885734126821326,-0.013402306917957815,-0.004660433360477489,-0.018474137448889594,0.1661417195888397,0.02435994135420972,0.00923556382749942,-0.003145923855436619
6843,0.3192900736424273,0.686359110318699,-0.005891004177806389,-0.0007524388111964393,-0.043077588100640364,-0.09910276870331526,0.06395873283183919,-0.01759121726959721,-0.007455493667978769,-0.021062169657826188,-0.03259220491938432,-0.14498314099874404,0.012433218971892418,-0.003145923855436619
6117,-0.3784204090701254,2.2867118702334133,0.004265384803299685,0.004754846149911198,0.01946690323026574,0.022227530643031068,-0.012847003490447892,0.19754215257229082,-0.008786050264525048,0.01563749892578838,0.0195316930522568,0.020805884043003306,0.029102074763783653,-0.0014521495709381009
4959,0.23002717211264426,0.5907641632599339,-0.004858875695663525,0.08439742084459322,0.01535387472029099,0.01805516978425838,0.06767803494158761,-0.012310925419721685,-0.004733495147274607,-0.021351124830877248,0.1653363495133679,0.02435994135420972,0.00923556382749942,-0.001779335867234024
6072,-0.46365869908116886,1.057537179737458,-0.001773134796801398,0.04842101406736837,0.008962289715484649,0.02194189287275532,0.07840493281311897,0.13948405907280592,-0.005964979930077157,-0.011855302824090799,-0.04066963991175277,0.023313958402270345,0.029102074763783653,-0.0013964827662903856
5990,-0.5960301829166627,-0.7871658010523289,0.007510360761844762,0.0020275416640534753,0.004571708664943443,0.010462965170472537,0.03203881246996858,0.22000715503258542,0.0035933055505510815,-0.016334666644517375,-0.02019773870920278,0.017499813289331888,-0.0005617684450420854,-0.004569575187080804
6961,-0.02470040226545708,1.4443828788051467,-0.004581101492259568,0.0038938975747934207,-0.023670629715508925,-0.028030405878338657,0.07176009913999813,-0.018338580982572898,-0.006792668185422511,-0.01609804076346197,0.26153047641489685,0.033289009559304465,0.01974928329450976,-0.001912143565413697
2878,0.8061280772577154,0.439609499965039,-0.005169227889870264,-0.02673728549130734,0.01535387472029099,0.017982814151144538,0.07230966690761964,-0.013402306917957815,-0.004660433360477489,-0.01750617953497877,0.17146487015217554,0.02435994135420972,0.00923556382749942,-0.003145923855436619
2609,0.1295751742897318,0.675390636523176,-0.005010110274191144,0.0860437585193081,-0.03576127988928433,-0.043933428802869115,0.07531746766702016,-0.017745142457056204,-0.007528555454775887,-0.022812634154984184,-0.03532858843900646,0.0346982121261154,-0.03884014844781629,-0.001779335867234024
1024,-0.6154353770553116,-0.44634041425593746,0.006481568407090627,0.0008440730166174383,0.015626157575729185,0.023533757671403654,-0.33545297276695335,-0.04713126141109659,0.0036023996327756887,-0.016692667867055803,-0.029363412295522168,0.015624022883029562,0.006686039326787234,-0.0015292904644700588
3233,0.9580231559285906,-0.0009112840397492766,-0.005173473554719779,0.15233130880147802,0.01101924237307338,0.008918364511308603,0.07374006448485301,-0.01318957000769543,-0.006161068618346535,-0.018551664764459536,0.12731126155424996,0.027683028442992884,0.0010432507080002035,-0.002789169960552938
1034,1.4853678790011056,-0.33015508705979424,0.11002178692771725,-0.005423133453639711,0.006412838565271598,0.033455652543298034,-0.3398769864624754,0.01898297355664736,-0.012207624541171838,-0.02478381815875167,0.003612817734352436,0.012630251942650128,-0.022076407365553632,0.00030454117431447716
6779,0.4477898953978714,0.11928950157782338,-0.005042543322451276,0.0005148117546177124,0.01101924237307338,0.01792262398666269,0.055972764318041296,-0.02029405782540481,-0.0066669004840434224,-0.02051621821810587,-0.02802395939343257,0.02435994135420972,0.0091148287451825,0.18346234931614355
5134,0.26159527589165255,-0.3959221722351037,-0.005520172671860324,0.0003537323821484733,0.01101924237307338,0.01785026835354885,0.05339601526016477,-0.020293858745088784,-0.0066135310875915084,-0.0204748705032997,-0.019830087924547546,0.019965843459808737,-0.02359325292491723,-0.003145923855436619
4216,-0.7382263496502743,-0.8377788367539036,-0.0008565970500844721,0.000916056163795713,0.004571708664943443,0.006744583381373849,0.03244538542205454,-0.0424323676095661,0.0035933055505510815,-0.01626650598341101,-0.032791967600007396,0.017499813289331888,0.00015490465972130277,-0.004569575187080804
6175,-0.4819158078318783,0.04561424668552107,-0.004998350411829378,0.0026192900954579343,0.008160798964368929,0.016387238263947137,0.06884079383002357,0.24495192893143589,-0.008556711844593176,-0.02283509625455804,-0.02421114049088344,0.02617976648172962,0.0091148287451825,-0.0015292904644700588
3542,-0.5546450107583594,0.013222709446997926,-0.005478891833295271,-0.001315504695269896,-0.024419239638703977,-0.04231467039668071,0.06585443614403703,-0.04469229159707016,-0.013613413299444944,-0.023771217263014413,-0.03396416620579767,-0.15430187425077346,0.0091148287451825,-0.0015292904644700588
3382,-0.337144400623731,-0.766244938106025,-0.00499794982871038,0.0020569853990919226,0.008162396355616811,0.01613810314536758,0.031049144226979224,0.23980980401164495,-0.008585498317162987,-0.017709172795874164,-0.020723101320995904,0.017499813289331888,0.008972051771839788,-0.004569575187080804
2620,-0.4284021396373744,-0.7668105258558723,-0.005069553909227524,0.000945499898834161,-0.017104528818595813,-0.023034865788330174,0.037991123798940256,-0.04353972576191192,-0.010947788545764498,-0.02142604722019218,-0.03114717657138398,0.027827686978342724,-0.023407415782402508,-0.004569575187080804
7079,0.8815012590855185,-0.26473086455519645,-0.004991350768197113,-0.004741771235811425,0.01101924237307338,0.012499002166735225,0.06736052664283064,-0.020293858745088784,0.20528705063498215,-0.01675344011372417,-0.01944401113521269,0.019965843459808737,0.009023459859991931,-0.003145923855436619
441,0.41167862637564767,0.1413121392003773,-0.00644093657953976,0.0005384638857140917,0.023359117459113926,0.03386750344027906,-0.293218739015288,-0.02029405782540481,-0.006593838697246303,-0.02051621821810587,-0.02802395939343257,0.01482647995377963,0.00780966671845309,-0.003145923855436619
2510,0.9145008476969544,-0.8216523279121192,-0.005324307550128397,-0.010153516430738469,-0.023247389517439092,-0.034131301673485576,0.038824045260429,-0.019719626989326607,-0.008984915398417625,-0.019853305708640103,-0.012015180830771093,0.02600705700203336,-0.0028703790978691314,-0.004654161716066954
2400,0.16093755860029701,0.5504853934509966,-0.005010110274191144,0.08605241069144012,-0.03576127988928433,-0.043933428802869115,0.07531746766702016,-0.017745142457056204,-0.007528555454775887,-0.025222010801282314,-0.035329446597628406,0.03468781504322055,-0.024333272284270634,-0.001779335867234024
7154,-0.27007773745330654,0.4530468289115572,-0.004956406459854838,0.0037356805622455673,-0.006335452058240405,-0.0346853168863032,0.07176009913999813,-0.02442295837792225,-0.0063684260981191005,0.4354607837770572,-0.0317814371023281,0.03633994646366559,0.009389254646545437,-0.0015292904644700588
2768,1.6586118373368517,-0.27589229893422357,-0.0053556887490259315,-0.007979467716235748,-0.005927036520768951,0.017905184050455505,0.06684834089957113,0.01898297355664736,-0.012207624541171838,-0.022092353875379805,0.003612817734352436,0.02175297352066887,0.06920022222915899,0.00030454117431447716
4303,-0.7705861701246477,0.02672010294322973,0.006997919347790347,-0.0013523095480495976,0.00867930244660298,0.017319738430519534,0.06158346607674932,-0.04358493344472434,0.003622092023120893,-0.016692667867055803,-0.030451447593187107,-0.1237567462907381,-0.00041899147169937256,-0.0015292904644700588
4765,-0.5008549415675148,-0.41114594548398176,0.007589590676736238,0.00115868419848619,0.004570111273695563,-0.0025453216834048268,0.0638916535652346,-0.03714655887110604,-0.008245073129379603,-0.0157330887162513,0.15717623748898477,0.022421962916075566,0.007991201353516645,-0.0015292904644700588
1709,0.2829509783801717,1.407224225473745,-0.004763316686565721,0.01608179302241948,-0.03576127988928433,-0.07702460774050368,0.07388707008978677,-0.021624966106683973,-0.006890488327933868,-0.01810928364198306,-0.04357176395319247,0.023664081694865932,-0.06587040560087545,-0.001912143565413697
